time	in/out	protocol	payload-size	total-size
1970-01-01 01:06:03.604651	out	udp:data	21	63
1970-01-01 01:06:03.611111	in	udp:data	81	123
1970-01-01 01:06:03.627907	out	udp:data	22	64
1970-01-01 01:06:03.651163	out	udp:data	23	65
1970-01-01 01:06:03.666667	in	udp:data	72	114
1970-01-01 01:06:03.674419	out	udp:data	20	62
1970-01-01 01:06:03.697674	out	udp:data	17	59
1970-01-01 01:06:03.720930	out	udp:data	17	59
1970-01-01 01:06:03.722222	in	udp:data	97	139
1970-01-01 01:06:03.744186	out	udp:data	21	63
1970-01-01 01:06:03.767442	out	udp:data	14	56
1970-01-01 01:06:03.777778	in	udp:data	114	156
1970-01-01 01:06:03.790698	out	udp:data	18	60
1970-01-01 01:06:03.813953	out	udp:data	22	64
1970-01-01 01:06:03.833333	in	udp:data	36	78
1970-01-01 01:06:03.837209	out	udp:data	16	58
1970-01-01 01:06:03.860465	out	udp:data	21	63
1970-01-01 01:06:03.883721	out	udp:data	14	56
1970-01-01 01:06:03.888889	in	udp:data	30	72
1970-01-01 01:06:03.906977	out	udp:data	17	59
1970-01-01 01:06:03.930233	out	udp:data	18	60
1970-01-01 01:06:03.944444	in	udp:data	52	94
1970-01-01 01:06:03.953488	out	udp:data	17	59
1970-01-01 01:06:03.976744	out	udp:data	20	62
1970-01-01 01:06:04.000000	out	udp:data	21	63
1970-01-01 01:06:04.000000	in	udp:data	70	112
1970-01-01 01:06:04.027778	out	udp:data	23	65
1970-01-01 01:06:04.052632	in	udp:data	74	116
1970-01-01 01:06:04.055556	out	udp:data	16	58
1970-01-01 01:06:04.083333	out	udp:data	23	65
1970-01-01 01:06:04.105263	in	udp:data	119	161
1970-01-01 01:06:04.111111	out	udp:data	18	60
1970-01-01 01:06:04.138889	out	udp:data	15	57
1970-01-01 01:06:04.157895	in	udp:data	71	113
1970-01-01 01:06:04.166667	out	udp:data	18	60
1970-01-01 01:06:04.194444	out	udp:data	17	59
1970-01-01 01:06:04.210526	in	udp:data	78	120
1970-01-01 01:06:04.222222	out	udp:data	18	60
1970-01-01 01:06:04.250000	out	udp:data	22	64
1970-01-01 01:06:04.263158	in	udp:data	90	132
1970-01-01 01:06:04.277778	out	udp:data	21	63
1970-01-01 01:06:04.305556	out	udp:data	18	60
1970-01-01 01:06:04.315789	in	udp:data	34	76
1970-01-01 01:06:04.333333	out	udp:data	19	61
1970-01-01 01:06:04.361111	out	udp:data	17	59
1970-01-01 01:06:04.368421	in	udp:data	153	195
1970-01-01 01:06:04.388889	out	udp:data	19	61
1970-01-01 01:06:04.416667	out	udp:data	21	63
1970-01-01 01:06:04.421053	in	udp:data	79	121
1970-01-01 01:06:04.444444	out	udp:data	23	65
1970-01-01 01:06:04.472222	out	udp:data	25	67
1970-01-01 01:06:04.473684	in	udp:data	68	110
1970-01-01 01:06:04.500000	out	udp:data	24	66
1970-01-01 01:06:04.526316	in	udp:data	129	171
1970-01-01 01:06:04.527778	out	udp:data	20	62
1970-01-01 01:06:04.555556	out	udp:data	21	63
1970-01-01 01:06:04.578947	in	udp:data	69	111
1970-01-01 01:06:04.583333	out	udp:data	16	58
1970-01-01 01:06:04.611111	out	udp:data	20	62
1970-01-01 01:06:04.631579	in	udp:data	115	157
1970-01-01 01:06:04.638889	out	udp:data	20	62
1970-01-01 01:06:04.666667	out	udp:data	17	59
1970-01-01 01:06:04.684211	in	udp:data	111	153
1970-01-01 01:06:04.694444	out	udp:data	23	65
1970-01-01 01:06:04.722222	out	udp:data	19	61
1970-01-01 01:06:04.736842	in	udp:data	84	126
1970-01-01 01:06:04.750000	out	udp:data	19	61
1970-01-01 01:06:04.777778	out	udp:data	19	61
1970-01-01 01:06:04.789474	in	udp:data	19	61
1970-01-01 01:06:04.805556	out	udp:data	14	56
1970-01-01 01:06:04.833333	out	udp:data	16	58
1970-01-01 01:06:04.842105	in	udp:data	77	119
1970-01-01 01:06:04.861111	out	udp:data	14	56
1970-01-01 01:06:04.888889	out	udp:data	16	58
1970-01-01 01:06:04.894737	in	udp:data	129	171
1970-01-01 01:06:04.916667	out	udp:data	24	66
1970-01-01 01:06:04.944444	out	udp:data	16	58
1970-01-01 01:06:04.947368	in	udp:data	75	117
1970-01-01 01:06:04.972222	out	udp:data	16	58
1970-01-01 01:06:05.000000	out	udp:data	23	65
1970-01-01 01:06:05.000000	in	udp:data	104	146
1970-01-01 01:06:05.029412	out	udp:data	23	65
1970-01-01 01:06:05.050000	in	udp:data	28	70
1970-01-01 01:06:05.058824	out	udp:data	18	60
1970-01-01 01:06:05.088235	out	udp:data	16	58
1970-01-01 01:06:05.100000	in	udp:data	58	100
1970-01-01 01:06:05.117647	out	udp:data	20	62
1970-01-01 01:06:05.147059	out	udp:data	19	61
1970-01-01 01:06:05.150000	in	udp:data	29	71
1970-01-01 01:06:05.176471	out	udp:data	17	59
1970-01-01 01:06:05.200000	in	udp:data	79	121
1970-01-01 01:06:05.205882	out	udp:data	22	64
1970-01-01 01:06:05.235294	out	udp:data	21	63
1970-01-01 01:06:05.250000	in	udp:data	35	77
1970-01-01 01:06:05.264706	out	udp:data	17	59
1970-01-01 01:06:05.294118	out	udp:data	13	55
1970-01-01 01:06:05.300000	in	udp:data	116	158
1970-01-01 01:06:05.323529	out	udp:data	20	62
1970-01-01 01:06:05.350000	in	udp:data	71	113
1970-01-01 01:06:05.352941	out	udp:data	15	57
1970-01-01 01:06:05.382353	out	udp:data	17	59
1970-01-01 01:06:05.400000	in	udp:data	124	166
1970-01-01 01:06:05.411765	out	udp:data	21	63
1970-01-01 01:06:05.441176	out	udp:data	19	61
1970-01-01 01:06:05.450000	in	udp:data	67	109
1970-01-01 01:06:05.470588	out	udp:data	18	60
1970-01-01 01:06:05.500000	out	udp:data	19	61
1970-01-01 01:06:05.500000	in	udp:data	135	177
1970-01-01 01:06:05.529412	out	udp:data	22	64
1970-01-01 01:06:05.550000	in	udp:data	76	118
1970-01-01 01:06:05.558824	out	udp:data	18	60
1970-01-01 01:06:05.588235	out	udp:data	15	57
1970-01-01 01:06:05.600000	in	udp:data	70	112
1970-01-01 01:06:05.617647	out	udp:data	21	63
1970-01-01 01:06:05.647059	out	udp:data	20	62
1970-01-01 01:06:05.650000	in	udp:data	52	94
1970-01-01 01:06:05.676471	out	udp:data	18	60
1970-01-01 01:06:05.700000	in	udp:data	54	96
1970-01-01 01:06:05.705882	out	udp:data	18	60
1970-01-01 01:06:05.735294	out	udp:data	18	60
1970-01-01 01:06:05.750000	in	udp:data	88	130
1970-01-01 01:06:05.764706	out	udp:data	18	60
1970-01-01 01:06:05.794118	out	udp:data	19	61
1970-01-01 01:06:05.800000	in	udp:data	83	125
1970-01-01 01:06:05.823529	out	udp:data	19	61
1970-01-01 01:06:05.850000	in	udp:data	126	168
1970-01-01 01:06:05.852941	out	udp:data	20	62
1970-01-01 01:06:05.882353	out	udp:data	19	61
1970-01-01 01:06:05.900000	in	udp:data	26	68
1970-01-01 01:06:05.911765	out	udp:data	18	60
1970-01-01 01:06:05.941176	out	udp:data	20	62
1970-01-01 01:06:05.950000	in	udp:data	89	131
1970-01-01 01:06:05.970588	out	udp:data	23	65
1970-01-01 01:06:06.000000	out	udp:data	20	62
1970-01-01 01:06:06.000000	in	udp:data	11	53
1970-01-01 01:06:06.028571	out	udp:data	22	64
1970-01-01 01:06:06.055556	in	udp:data	60	102
1970-01-01 01:06:06.057143	out	udp:data	18	60
1970-01-01 01:06:06.085714	out	udp:data	20	62
1970-01-01 01:06:06.111111	in	udp:data	90	132
1970-01-01 01:06:06.114286	out	udp:data	15	57
1970-01-01 01:06:06.142857	out	udp:data	22	64
1970-01-01 01:06:06.166667	in	udp:data	95	137
1970-01-01 01:06:06.171429	out	udp:data	14	56
1970-01-01 01:06:06.200000	out	udp:data	19	61
1970-01-01 01:06:06.222222	in	udp:data	45	87
1970-01-01 01:06:06.228571	out	udp:data	22	64
1970-01-01 01:06:06.257143	out	udp:data	18	60
1970-01-01 01:06:06.277778	in	udp:data	27	69
1970-01-01 01:06:06.285714	out	udp:data	17	59
1970-01-01 01:06:06.314286	out	udp:data	17	59
1970-01-01 01:06:06.333333	in	udp:data	28	70
1970-01-01 01:06:06.342857	out	udp:data	20	62
1970-01-01 01:06:06.371429	out	udp:data	16	58
1970-01-01 01:06:06.388889	in	udp:data	88	130
1970-01-01 01:06:06.400000	out	udp:data	15	57
1970-01-01 01:06:06.428571	out	udp:data	18	60
1970-01-01 01:06:06.444444	in	udp:data	135	177
1970-01-01 01:06:06.457143	out	udp:data	18	60
1970-01-01 01:06:06.485714	out	udp:data	12	54
1970-01-01 01:06:06.500000	in	udp:data	73	115
1970-01-01 01:06:06.514286	out	udp:data	17	59
1970-01-01 01:06:06.542857	out	udp:data	20	62
1970-01-01 01:06:06.555556	in	udp:data	96	138
1970-01-01 01:06:06.571429	out	udp:data	19	61
1970-01-01 01:06:06.600000	out	udp:data	21	63
1970-01-01 01:06:06.611111	in	udp:data	113	155
1970-01-01 01:06:06.628571	out	udp:data	20	62
1970-01-01 01:06:06.657143	out	udp:data	20	62
1970-01-01 01:06:06.666667	in	udp:data	69	111
1970-01-01 01:06:06.685714	out	udp:data	15	57
1970-01-01 01:06:06.714286	out	udp:data	17	59
1970-01-01 01:06:06.722222	in	udp:data	50	92
1970-01-01 01:06:06.742857	out	udp:data	17	59
1970-01-01 01:06:06.771429	out	udp:data	21	63
1970-01-01 01:06:06.777778	in	udp:data	36	78
1970-01-01 01:06:06.800000	out	udp:data	21	63
1970-01-01 01:06:06.828571	out	udp:data	19	61
1970-01-01 01:06:06.833333	in	udp:data	53	95
1970-01-01 01:06:06.857143	out	udp:data	21	63
1970-01-01 01:06:06.885714	out	udp:data	17	59
1970-01-01 01:06:06.888889	in	udp:data	43	85
1970-01-01 01:06:06.914286	out	udp:data	19	61
1970-01-01 01:06:06.942857	out	udp:data	14	56
1970-01-01 01:06:06.944444	in	udp:data	156	198
1970-01-01 01:06:06.971429	out	udp:data	24	66
1970-01-01 01:06:07.000000	out	udp:data	16	58
1970-01-01 01:06:07.000000	in	udp:data	52	94
1970-01-01 01:06:07.026316	out	udp:data	16	58
1970-01-01 01:06:07.047619	in	udp:data	121	163
1970-01-01 01:06:07.052632	out	udp:data	22	64
1970-01-01 01:06:07.078947	out	udp:data	17	59
1970-01-01 01:06:07.095238	in	udp:data	145	187
1970-01-01 01:06:07.105263	out	udp:data	15	57
1970-01-01 01:06:07.131579	out	udp:data	19	61
1970-01-01 01:06:07.142857	in	udp:data	97	139
1970-01-01 01:06:07.157895	out	udp:data	17	59
1970-01-01 01:06:07.184211	out	udp:data	18	60
1970-01-01 01:06:07.190476	in	udp:data	61	103
1970-01-01 01:06:07.210526	out	udp:data	20	62
1970-01-01 01:06:07.236842	out	udp:data	23	65
1970-01-01 01:06:07.238095	in	udp:data	67	109
1970-01-01 01:06:07.263158	out	udp:data	12	54
1970-01-01 01:06:07.285714	in	udp:data	59	101
1970-01-01 01:06:07.289474	out	udp:data	19	61
1970-01-01 01:06:07.315789	out	udp:data	22	64
1970-01-01 01:06:07.333333	in	udp:data	128	170
1970-01-01 01:06:07.342105	out	udp:data	19	61
1970-01-01 01:06:07.368421	out	udp:data	19	61
1970-01-01 01:06:07.380952	in	udp:data	65	107
1970-01-01 01:06:07.394737	out	udp:data	19	61
1970-01-01 01:06:07.421053	out	udp:data	23	65
1970-01-01 01:06:07.428571	in	udp:data	58	100
1970-01-01 01:06:07.447368	out	udp:data	20	62
1970-01-01 01:06:07.473684	out	udp:data	19	61
1970-01-01 01:06:07.476190	in	udp:data	72	114
1970-01-01 01:06:07.500000	out	udp:data	22	64
1970-01-01 01:06:07.523810	in	udp:data	103	145
1970-01-01 01:06:07.526316	out	udp:data	15	57
1970-01-01 01:06:07.552632	out	udp:data	20	62
1970-01-01 01:06:07.571429	in	udp:data	43	85
1970-01-01 01:06:07.578947	out	udp:data	21	63
1970-01-01 01:06:07.605263	out	udp:data	17	59
1970-01-01 01:06:07.619048	in	udp:data	100	142
1970-01-01 01:06:07.631579	out	udp:data	22	64
1970-01-01 01:06:07.657895	out	udp:data	18	60
1970-01-01 01:06:07.666667	in	udp:data	112	154
1970-01-01 01:06:07.684211	out	udp:data	17	59
1970-01-01 01:06:07.710526	out	udp:data	18	60
1970-01-01 01:06:07.714286	in	udp:data	85	127
1970-01-01 01:06:07.736842	out	udp:data	15	57
1970-01-01 01:06:07.761905	in	udp:data	87	129
1970-01-01 01:06:07.763158	out	udp:data	17	59
1970-01-01 01:06:07.789474	out	udp:data	24	66
1970-01-01 01:06:07.809524	in	udp:data	60	102
1970-01-01 01:06:07.815789	out	udp:data	25	67
1970-01-01 01:06:07.842105	out	udp:data	15	57
1970-01-01 01:06:07.857143	in	udp:data	64	106
1970-01-01 01:06:07.868421	out	udp:data	21	63
1970-01-01 01:06:07.894737	out	udp:data	19	61
1970-01-01 01:06:07.904762	in	udp:data	63	105
1970-01-01 01:06:07.921053	out	udp:data	18	60
1970-01-01 01:06:07.947368	out	udp:data	22	64
1970-01-01 01:06:07.952381	in	udp:data	61	103
1970-01-01 01:06:07.973684	out	udp:data	17	59
1970-01-01 01:06:08.000000	out	udp:data	22	64
1970-01-01 01:06:08.000000	in	udp:data	107	149
1970-01-01 01:06:08.033333	out	udp:data	13	55
1970-01-01 01:06:08.050000	in	udp:data	64	106
1970-01-01 01:06:08.066667	out	udp:data	19	61
1970-01-01 01:06:08.100000	out	udp:data	23	65
1970-01-01 01:06:08.100000	in	udp:data	119	161
1970-01-01 01:06:08.133333	out	udp:data	19	61
1970-01-01 01:06:08.150000	in	udp:data	103	145
1970-01-01 01:06:08.166667	out	udp:data	21	63
1970-01-01 01:06:08.200000	out	udp:data	20	62
1970-01-01 01:06:08.200000	in	udp:data	102	144
1970-01-01 01:06:08.233333	out	udp:data	18	60
1970-01-01 01:06:08.250000	in	udp:data	133	175
1970-01-01 01:06:08.266667	out	udp:data	16	58
1970-01-01 01:06:08.300000	out	udp:data	16	58
1970-01-01 01:06:08.300000	in	udp:data	88	130
1970-01-01 01:06:08.333333	out	udp:data	22	64
1970-01-01 01:06:08.350000	in	udp:data	87	129
1970-01-01 01:06:08.366667	out	udp:data	21	63
1970-01-01 01:06:08.400000	out	udp:data	17	59
1970-01-01 01:06:08.400000	in	udp:data	134	176
1970-01-01 01:06:08.433333	out	udp:data	21	63
1970-01-01 01:06:08.450000	in	udp:data	56	98
1970-01-01 01:06:08.466667	out	udp:data	20	62
1970-01-01 01:06:08.500000	out	udp:data	19	61
1970-01-01 01:06:08.500000	in	udp:data	53	95
1970-01-01 01:06:08.533333	out	udp:data	23	65
1970-01-01 01:06:08.550000	in	udp:data	114	156
1970-01-01 01:06:08.566667	out	udp:data	19	61
1970-01-01 01:06:08.600000	out	udp:data	14	56
1970-01-01 01:06:08.600000	in	udp:data	61	103
1970-01-01 01:06:08.633333	out	udp:data	15	57
1970-01-01 01:06:08.650000	in	udp:data	82	124
1970-01-01 01:06:08.666667	out	udp:data	21	63
1970-01-01 01:06:08.700000	out	udp:data	18	60
1970-01-01 01:06:08.700000	in	udp:data	59	101
1970-01-01 01:06:08.733333	out	udp:data	18	60
1970-01-01 01:06:08.750000	in	udp:data	108	150
1970-01-01 01:06:08.766667	out	udp:data	23	65
1970-01-01 01:06:08.800000	out	udp:data	22	64
1970-01-01 01:06:08.800000	in	udp:data	43	85
1970-01-01 01:06:08.833333	out	udp:data	19	61
1970-01-01 01:06:08.850000	in	udp:data	98	140
1970-01-01 01:06:08.866667	out	udp:data	19	61
1970-01-01 01:06:08.900000	out	udp:data	17	59
1970-01-01 01:06:08.900000	in	udp:data	88	130
1970-01-01 01:06:08.933333	out	udp:data	21	63
1970-01-01 01:06:08.950000	in	udp:data	23	65
1970-01-01 01:06:08.966667	out	udp:data	19	61
1970-01-01 01:06:09.000000	out	udp:data	19	61
1970-01-01 01:06:09.000000	in	udp:data	99	141
1970-01-01 01:06:09.025641	out	udp:data	17	59
1970-01-01 01:06:09.050000	in	udp:data	76	118
1970-01-01 01:06:09.051282	out	udp:data	18	60
1970-01-01 01:06:09.076923	out	udp:data	25	67
1970-01-01 01:06:09.100000	in	udp:data	12	54
1970-01-01 01:06:09.102564	out	udp:data	16	58
1970-01-01 01:06:09.128205	out	udp:data	18	60
1970-01-01 01:06:09.150000	in	udp:data	89	131
1970-01-01 01:06:09.153846	out	udp:data	15	57
1970-01-01 01:06:09.179487	out	udp:data	23	65
1970-01-01 01:06:09.200000	in	udp:data	97	139
1970-01-01 01:06:09.205128	out	udp:data	22	64
1970-01-01 01:06:09.230769	out	udp:data	21	63
1970-01-01 01:06:09.250000	in	udp:data	24	66
1970-01-01 01:06:09.256410	out	udp:data	19	61
1970-01-01 01:06:09.282051	out	udp:data	17	59
1970-01-01 01:06:09.300000	in	udp:data	81	123
1970-01-01 01:06:09.307692	out	udp:data	18	60
1970-01-01 01:06:09.333333	out	udp:data	18	60
1970-01-01 01:06:09.350000	in	udp:data	52	94
1970-01-01 01:06:09.358974	out	udp:data	21	63
1970-01-01 01:06:09.384615	out	udp:data	17	59
1970-01-01 01:06:09.400000	in	udp:data	71	113
1970-01-01 01:06:09.410256	out	udp:data	19	61
1970-01-01 01:06:09.435897	out	udp:data	21	63
1970-01-01 01:06:09.450000	in	udp:data	117	159
1970-01-01 01:06:09.461538	out	udp:data	18	60
1970-01-01 01:06:09.487179	out	udp:data	18	60
1970-01-01 01:06:09.500000	in	udp:data	108	150
1970-01-01 01:06:09.512821	out	udp:data	19	61
1970-01-01 01:06:09.538462	out	udp:data	24	66
1970-01-01 01:06:09.550000	in	udp:data	122	164
1970-01-01 01:06:09.564103	out	udp:data	19	61
1970-01-01 01:06:09.589744	out	udp:data	24	66
1970-01-01 01:06:09.600000	in	udp:data	73	115
1970-01-01 01:06:09.615385	out	udp:data	17	59
1970-01-01 01:06:09.641026	out	udp:data	24	66
1970-01-01 01:06:09.650000	in	udp:data	84	126
1970-01-01 01:06:09.666667	out	udp:data	20	62
1970-01-01 01:06:09.692308	out	udp:data	20	62
1970-01-01 01:06:09.700000	in	udp:data	84	126
1970-01-01 01:06:09.717949	out	udp:data	19	61
1970-01-01 01:06:09.743590	out	udp:data	18	60
1970-01-01 01:06:09.750000	in	udp:data	95	137
1970-01-01 01:06:09.769231	out	udp:data	16	58
1970-01-01 01:06:09.794872	out	udp:data	20	62
1970-01-01 01:06:09.800000	in	udp:data	70	112
1970-01-01 01:06:09.820513	out	udp:data	19	61
1970-01-01 01:06:09.846154	out	udp:data	16	58
1970-01-01 01:06:09.850000	in	udp:data	39	81
1970-01-01 01:06:09.871795	out	udp:data	16	58
1970-01-01 01:06:09.897436	out	udp:data	20	62
1970-01-01 01:06:09.900000	in	udp:data	65	107
1970-01-01 01:06:09.923077	out	udp:data	16	58
1970-01-01 01:06:09.948718	out	udp:data	17	59
1970-01-01 01:06:09.950000	in	udp:data	76	118
1970-01-01 01:06:09.974359	out	udp:data	19	61
1970-01-01 01:06:10.000000	out	udp:data	16	58
1970-01-01 01:06:10.000000	in	udp:data	11	53
1970-01-01 01:06:10.026316	out	udp:data	17	59
1970-01-01 01:06:10.043478	in	udp:data	109	151
1970-01-01 01:06:10.052632	out	udp:data	20	62
1970-01-01 01:06:10.078947	out	udp:data	17	59
1970-01-01 01:06:10.086957	in	udp:data	31	73
1970-01-01 01:06:10.105263	out	udp:data	13	55
1970-01-01 01:06:10.130435	in	udp:data	139	181
1970-01-01 01:06:10.131579	out	udp:data	18	60
1970-01-01 01:06:10.157895	out	udp:data	23	65
1970-01-01 01:06:10.173913	in	udp:data	106	148
1970-01-01 01:06:10.184211	out	udp:data	16	58
1970-01-01 01:06:10.210526	out	udp:data	18	60
1970-01-01 01:06:10.217391	in	udp:data	41	83
1970-01-01 01:06:10.236842	out	udp:data	18	60
1970-01-01 01:06:10.260870	in	udp:data	126	168
1970-01-01 01:06:10.263158	out	udp:data	25	67
1970-01-01 01:06:10.289474	out	udp:data	17	59
1970-01-01 01:06:10.304348	in	udp:data	38	80
1970-01-01 01:06:10.315789	out	udp:data	24	66
1970-01-01 01:06:10.342105	out	udp:data	25	67
1970-01-01 01:06:10.347826	in	udp:data	63	105
1970-01-01 01:06:10.368421	out	udp:data	20	62
1970-01-01 01:06:10.391304	in	udp:data	154	196
1970-01-01 01:06:10.394737	out	udp:data	16	58
1970-01-01 01:06:10.421053	out	udp:data	19	61
1970-01-01 01:06:10.434783	in	udp:data	42	84
1970-01-01 01:06:10.447368	out	udp:data	18	60
1970-01-01 01:06:10.473684	out	udp:data	23	65
1970-01-01 01:06:10.478261	in	udp:data	78	120
1970-01-01 01:06:10.500000	out	udp:data	20	62
1970-01-01 01:06:10.521739	in	udp:data	79	121
1970-01-01 01:06:10.526316	out	udp:data	17	59
1970-01-01 01:06:10.552632	out	udp:data	20	62
1970-01-01 01:06:10.565217	in	udp:data	119	161
1970-01-01 01:06:10.578947	out	udp:data	16	58
1970-01-01 01:06:10.605263	out	udp:data	17	59
1970-01-01 01:06:10.608696	in	udp:data	93	135
1970-01-01 01:06:10.631579	out	udp:data	20	62
1970-01-01 01:06:10.652174	in	udp:data	78	120
1970-01-01 01:06:10.657895	out	udp:data	18	60
1970-01-01 01:06:10.684211	out	udp:data	21	63
1970-01-01 01:06:10.695652	in	udp:data	45	87
1970-01-01 01:06:10.710526	out	udp:data	26	68
1970-01-01 01:06:10.736842	out	udp:data	19	61
1970-01-01 01:06:10.739130	in	udp:data	70	112
1970-01-01 01:06:10.763158	out	udp:data	20	62
1970-01-01 01:06:10.782609	in	udp:data	84	126
1970-01-01 01:06:10.789474	out	udp:data	20	62
1970-01-01 01:06:10.815789	out	udp:data	15	57
1970-01-01 01:06:10.826087	in	udp:data	66	108
1970-01-01 01:06:10.842105	out	udp:data	21	63
1970-01-01 01:06:10.868421	out	udp:data	19	61
1970-01-01 01:06:10.869565	in	udp:data	80	122
1970-01-01 01:06:10.894737	out	udp:data	21	63
1970-01-01 01:06:10.913043	in	udp:data	37	79
1970-01-01 01:06:10.921053	out	udp:data	11	53
1970-01-01 01:06:10.947368	out	udp:data	16	58
1970-01-01 01:06:10.956522	in	udp:data	115	157
1970-01-01 01:06:10.973684	out	udp:data	16	58
1970-01-01 01:06:11.000000	out	udp:data	15	57
1970-01-01 01:06:11.000000	in	udp:data	82	124
1970-01-01 01:06:11.027027	out	udp:data	18	60
1970-01-01 01:06:11.050000	in	udp:data	102	144
1970-01-01 01:06:11.054054	out	udp:data	19	61
1970-01-01 01:06:11.081081	out	udp:data	17	59
1970-01-01 01:06:11.100000	in	udp:data	77	119
1970-01-01 01:06:11.108108	out	udp:data	20	62
1970-01-01 01:06:11.135135	out	udp:data	16	58
1970-01-01 01:06:11.150000	in	udp:data	76	118
1970-01-01 01:06:11.162162	out	udp:data	15	57
1970-01-01 01:06:11.189189	out	udp:data	20	62
1970-01-01 01:06:11.200000	in	udp:data	138	180
1970-01-01 01:06:11.216216	out	udp:data	20	62
1970-01-01 01:06:11.243243	out	udp:data	19	61
1970-01-01 01:06:11.250000	in	udp:data	121	163
1970-01-01 01:06:11.270270	out	udp:data	22	64
1970-01-01 01:06:11.297297	out	udp:data	15	57
1970-01-01 01:06:11.300000	in	udp:data	135	177
1970-01-01 01:06:11.324324	out	udp:data	21	63
1970-01-01 01:06:11.350000	in	udp:data	66	108
1970-01-01 01:06:11.351351	out	udp:data	22	64
1970-01-01 01:06:11.378378	out	udp:data	23	65
1970-01-01 01:06:11.400000	in	udp:data	37	79
1970-01-01 01:06:11.405405	out	udp:data	18	60
1970-01-01 01:06:11.432432	out	udp:data	20	62
1970-01-01 01:06:11.450000	in	udp:data	68	110
1970-01-01 01:06:11.459459	out	udp:data	21	63
1970-01-01 01:06:11.486486	out	udp:data	21	63
1970-01-01 01:06:11.500000	in	udp:data	94	136
1970-01-01 01:06:11.513514	out	udp:data	20	62
1970-01-01 01:06:11.540541	out	udp:data	21	63
1970-01-01 01:06:11.550000	in	udp:data	54	96
1970-01-01 01:06:11.567568	out	udp:data	18	60
1970-01-01 01:06:11.594595	out	udp:data	22	64
1970-01-01 01:06:11.600000	in	udp:data	94	136
1970-01-01 01:06:11.621622	out	udp:data	23	65
1970-01-01 01:06:11.648649	out	udp:data	13	55
1970-01-01 01:06:11.650000	in	udp:data	85	127
1970-01-01 01:06:11.675676	out	udp:data	16	58
1970-01-01 01:06:11.700000	in	udp:data	110	152
1970-01-01 01:06:11.702703	out	udp:data	21	63
1970-01-01 01:06:11.729730	out	udp:data	21	63
1970-01-01 01:06:11.750000	in	udp:data	123	165
1970-01-01 01:06:11.756757	out	udp:data	14	56
1970-01-01 01:06:11.783784	out	udp:data	19	61
1970-01-01 01:06:11.800000	in	udp:data	53	95
